stress_axis,stress_level,method,metric,mean,ci95,seeds
hidden_fixture_rate,0.4,ensemble_variance_gate,repair_precision,0.34554,0.12474,10
hidden_fixture_rate,0.4,ensemble_variance_gate,calibration_error,0.27425,0.00202,10
hidden_fixture_rate,0.4,ensemble_variance_gate,bloat_index,0.62771,0.00499,10
hidden_fixture_rate,0.4,ensemble_variance_gate,probe_efficiency,0.26524,0.19495,10
hidden_fixture_rate,0.4,ensemble_variance_gate,intervention_cost,0.04888,0.00165,10
hidden_fixture_rate,0.4,ensemble_variance_gate,oracle_regret,0.30219,0.01286,10
hidden_fixture_rate,0.4,ensemble_variance_gate,deployment_risk,0.38633,0.00325,10
hidden_fixture_rate,0.4,ensemble_variance_gate,robust_utility,-0.32405,0.05675,10
hidden_fixture_rate,0.4,conformal_risk_gate,task_success,0.27917,0.02725,10
hidden_fixture_rate,0.4,conformal_risk_gate,hidden_mechanism_f1,0.25803,0.03907,10
hidden_fixture_rate,0.4,conformal_risk_gate,false_abstention,0.45583,0.03339,10
hidden_fixture_rate,0.4,conformal_risk_gate,unsafe_action,0.08583,0.01290,10
hidden_fixture_rate,0.4,conformal_risk_gate,repair_precision,0.14000,0.14073,10
hidden_fixture_rate,0.4,conformal_risk_gate,calibration_error,0.31406,0.00358,10
hidden_fixture_rate,0.4,conformal_risk_gate,bloat_index,0.79843,0.00435,10
hidden_fixture_rate,0.4,conformal_risk_gate,probe_efficiency,0.28333,0.25791,10
hidden_fixture_rate,0.4,conformal_risk_gate,intervention_cost,0.06074,0.00264,10
hidden_fixture_rate,0.4,conformal_risk_gate,oracle_regret,0.40294,0.02003,10
hidden_fixture_rate,0.4,conformal_risk_gate,deployment_risk,0.39197,0.00246,10
hidden_fixture_rate,0.4,conformal_risk_gate,robust_utility,-0.45757,0.04678,10
hidden_fixture_rate,0.4,active_probe_then_plan,task_success,0.56167,0.02521,10
hidden_fixture_rate,0.4,active_probe_then_plan,hidden_mechanism_f1,0.64044,0.02677,10
hidden_fixture_rate,0.4,active_probe_then_plan,false_abstention,0.05083,0.00987,10
hidden_fixture_rate,0.4,active_probe_then_plan,unsafe_action,0.19167,0.02008,10
hidden_fixture_rate,0.4,active_probe_then_plan,repair_precision,0.46853,0.03987,10
hidden_fixture_rate,0.4,active_probe_then_plan,calibration_error,0.10741,0.00130,10
hidden_fixture_rate,0.4,active_probe_then_plan,bloat_index,0.33158,0.00494,10
hidden_fixture_rate,0.4,active_probe_then_plan,probe_efficiency,0.60997,0.05242,10
hidden_fixture_rate,0.4,active_probe_then_plan,intervention_cost,0.07814,0.00231,10
hidden_fixture_rate,0.4,active_probe_then_plan,oracle_regret,0.11521,0.00782,10
hidden_fixture_rate,0.4,active_probe_then_plan,deployment_risk,0.29119,0.00438,10
hidden_fixture_rate,0.4,active_probe_then_plan,robust_utility,0.12952,0.05277,10
hidden_fixture_rate,0.4,robust_mpc_fallback,task_success,0.57916,0.04069,10
hidden_fixture_rate,0.4,robust_mpc_fallback,hidden_mechanism_f1,0.16454,0.02927,10
hidden_fixture_rate,0.4,robust_mpc_fallback,false_abstention,0.06333,0.01544,10
hidden_fixture_rate,0.4,robust_mpc_fallback,unsafe_action,0.09250,0.01780,10
hidden_fixture_rate,0.4,robust_mpc_fallback,repair_precision,0.12500,0.13168,10
hidden_fixture_rate,0.4,robust_mpc_fallback,calibration_error,0.21893,0.00180,10
hidden_fixture_rate,0.4,robust_mpc_fallback,bloat_index,0.54502,0.00377,10
hidden_fixture_rate,0.4,robust_mpc_fallback,probe_efficiency,0.05000,0.09800,10
hidden_fixture_rate,0.4,robust_mpc_fallback,intervention_cost,0.03595,0.00141,10
hidden_fixture_rate,0.4,robust_mpc_fallback,oracle_regret,0.11589,0.01152,10
hidden_fixture_rate,0.4,robust_mpc_fallback,deployment_risk,0.27076,0.00287,10
hidden_fixture_rate,0.4,robust_mpc_fallback,robust_utility,0.21878,0.07029,10
hidden_fixture_rate,0.4,residual_dynamics_repair,task_success,0.51250,0.02339,10
hidden_fixture_rate,0.4,residual_dynamics_repair,hidden_mechanism_f1,0.51841,0.03066,10
hidden_fixture_rate,0.4,residual_dynamics_repair,false_abstention,0.07167,0.02338,10
hidden_fixture_rate,0.4,residual_dynamics_repair,unsafe_action,0.19417,0.01312,10
hidden_fixture_rate,0.4,residual_dynamics_repair,repair_precision,0.33214,0.04321,10
hidden_fixture_rate,0.4,residual_dynamics_repair,calibration_error,0.14313,0.00255,10
hidden_fixture_rate,0.4,residual_dynamics_repair,bloat_index,0.42689,0.00634,10
hidden_fixture_rate,0.4,residual_dynamics_repair,probe_efficiency,0.51423,0.05844,10
hidden_fixture_rate,0.4,residual_dynamics_repair,intervention_cost,0.05687,0.00328,10
hidden_fixture_rate,0.4,residual_dynamics_repair,oracle_regret,0.14548,0.01480,10
hidden_fixture_rate,0.4,residual_dynamics_repair,deployment_risk,0.31291,0.00434,10
hidden_fixture_rate,0.4,residual_dynamics_repair,robust_utility,0.03435,0.03714,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,task_success,0.55000,0.01193,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.67279,0.02868,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,false_abstention,0.09667,0.00980,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,unsafe_action,0.16417,0.01670,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,repair_precision,0.40417,0.05742,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,calibration_error,0.11090,0.00140,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,bloat_index,0.35236,0.00411,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,probe_efficiency,0.69790,0.03683,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,intervention_cost,0.07174,0.00219,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,oracle_regret,0.14160,0.00496,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,deployment_risk,0.28063,0.00294,10
hidden_fixture_rate,0.4,mechanics_gap_auditor_v5,robust_utility,0.11595,0.02482,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,task_success,0.71083,0.03312,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,hidden_mechanism_f1,0.84010,0.01420,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,false_abstention,0.03417,0.00987,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,unsafe_action,0.11083,0.01902,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,repair_precision,0.58111,0.03990,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,calibration_error,0.09614,0.00082,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,bloat_index,0.10938,0.00474,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,probe_efficiency,0.97856,0.01722,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,intervention_cost,0.08898,0.00164,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,oracle_regret,0.06634,0.00860,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,deployment_risk,0.17332,0.00400,10
hidden_fixture_rate,0.4,oracle_mechanics_repair,robust_utility,0.46796,0.05704,10
hidden_fixture_rate,0.6,ensemble_variance_gate,task_success,0.34583,0.02681,10
hidden_fixture_rate,0.6,ensemble_variance_gate,hidden_mechanism_f1,0.41739,0.02635,10
hidden_fixture_rate,0.6,ensemble_variance_gate,false_abstention,0.24333,0.02106,10
hidden_fixture_rate,0.6,ensemble_variance_gate,unsafe_action,0.17750,0.02933,10
hidden_fixture_rate,0.6,ensemble_variance_gate,repair_precision,0.42063,0.11288,10
hidden_fixture_rate,0.6,ensemble_variance_gate,calibration_error,0.26816,0.00242,10
hidden_fixture_rate,0.6,ensemble_variance_gate,bloat_index,0.62791,0.00343,10
hidden_fixture_rate,0.6,ensemble_variance_gate,probe_efficiency,0.39786,0.17394,10
hidden_fixture_rate,0.6,ensemble_variance_gate,intervention_cost,0.04704,0.00196,10
hidden_fixture_rate,0.6,ensemble_variance_gate,oracle_regret,0.29591,0.01205,10
hidden_fixture_rate,0.6,ensemble_variance_gate,deployment_risk,0.39278,0.00430,10
hidden_fixture_rate,0.6,ensemble_variance_gate,robust_utility,-0.30957,0.05201,10
hidden_fixture_rate,0.6,conformal_risk_gate,task_success,0.27167,0.02994,10
hidden_fixture_rate,0.6,conformal_risk_gate,hidden_mechanism_f1,0.26526,0.03485,10
hidden_fixture_rate,0.6,conformal_risk_gate,false_abstention,0.43000,0.02735,10
hidden_fixture_rate,0.6,conformal_risk_gate,unsafe_action,0.09667,0.01222,10
hidden_fixture_rate,0.6,conformal_risk_gate,repair_precision,0.22500,0.16160,10
hidden_fixture_rate,0.6,conformal_risk_gate,calibration_error,0.30889,0.00295,10
hidden_fixture_rate,0.6,conformal_risk_gate,bloat_index,0.80270,0.00524,10
hidden_fixture_rate,0.6,conformal_risk_gate,probe_efficiency,0.14833,0.12458,10
hidden_fixture_rate,0.6,conformal_risk_gate,intervention_cost,0.06046,0.00249,10
hidden_fixture_rate,0.6,conformal_risk_gate,oracle_regret,0.40319,0.01169,10
hidden_fixture_rate,0.6,conformal_risk_gate,deployment_risk,0.39991,0.00400,10
hidden_fixture_rate,0.6,conformal_risk_gate,robust_utility,-0.46821,0.04825,10
hidden_fixture_rate,0.6,active_probe_then_plan,task_success,0.50250,0.02744,10
hidden_fixture_rate,0.6,active_probe_then_plan,hidden_mechanism_f1,0.65867,0.02467,10
hidden_fixture_rate,0.6,active_probe_then_plan,false_abstention,0.05500,0.01338,10
hidden_fixture_rate,0.6,active_probe_then_plan,unsafe_action,0.23417,0.01549,10
hidden_fixture_rate,0.6,active_probe_then_plan,repair_precision,0.45822,0.04551,10
hidden_fixture_rate,0.6,active_probe_then_plan,calibration_error,0.10660,0.00163,10
hidden_fixture_rate,0.6,active_probe_then_plan,bloat_index,0.33139,0.00522,10
hidden_fixture_rate,0.6,active_probe_then_plan,probe_efficiency,0.62700,0.03284,10
hidden_fixture_rate,0.6,active_probe_then_plan,intervention_cost,0.08038,0.00368,10
hidden_fixture_rate,0.6,active_probe_then_plan,oracle_regret,0.13479,0.00756,10
hidden_fixture_rate,0.6,active_probe_then_plan,deployment_risk,0.29916,0.00360,10
hidden_fixture_rate,0.6,active_probe_then_plan,robust_utility,0.00588,0.04275,10
hidden_fixture_rate,0.6,robust_mpc_fallback,task_success,0.58583,0.02023,10
hidden_fixture_rate,0.6,robust_mpc_fallback,hidden_mechanism_f1,0.15613,0.02476,10
hidden_fixture_rate,0.6,robust_mpc_fallback,false_abstention,0.05000,0.00644,10
hidden_fixture_rate,0.6,robust_mpc_fallback,unsafe_action,0.07833,0.01222,10
hidden_fixture_rate,0.6,robust_mpc_fallback,repair_precision,0.19500,0.14198,10
hidden_fixture_rate,0.6,robust_mpc_fallback,calibration_error,0.21477,0.00173,10
hidden_fixture_rate,0.6,robust_mpc_fallback,bloat_index,0.54895,0.00465,10
hidden_fixture_rate,0.6,robust_mpc_fallback,probe_efficiency,0.30000,0.29939,10
hidden_fixture_rate,0.6,robust_mpc_fallback,intervention_cost,0.03526,0.00098,10
hidden_fixture_rate,0.6,robust_mpc_fallback,oracle_regret,0.11475,0.00436,10
hidden_fixture_rate,0.6,robust_mpc_fallback,deployment_risk,0.27611,0.00269,10
hidden_fixture_rate,0.6,robust_mpc_fallback,robust_utility,0.24879,0.03233,10
hidden_fixture_rate,0.6,residual_dynamics_repair,task_success,0.48750,0.02625,10
hidden_fixture_rate,0.6,residual_dynamics_repair,hidden_mechanism_f1,0.51897,0.02068,10
hidden_fixture_rate,0.6,residual_dynamics_repair,false_abstention,0.09000,0.01329,10
hidden_fixture_rate,0.6,residual_dynamics_repair,unsafe_action,0.20250,0.01933,10
hidden_fixture_rate,0.6,residual_dynamics_repair,repair_precision,0.34118,0.05427,10
hidden_fixture_rate,0.6,residual_dynamics_repair,calibration_error,0.14222,0.00117,10
hidden_fixture_rate,0.6,residual_dynamics_repair,bloat_index,0.43489,0.00464,10
hidden_fixture_rate,0.6,residual_dynamics_repair,probe_efficiency,0.43317,0.07863,10
hidden_fixture_rate,0.6,residual_dynamics_repair,intervention_cost,0.05891,0.00269,10
hidden_fixture_rate,0.6,residual_dynamics_repair,oracle_regret,0.16730,0.01005,10
hidden_fixture_rate,0.6,residual_dynamics_repair,deployment_risk,0.32138,0.00401,10
hidden_fixture_rate,0.6,residual_dynamics_repair,robust_utility,-0.02203,0.05206,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,task_success,0.53167,0.01648,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.66539,0.01582,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,false_abstention,0.08833,0.01485,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,unsafe_action,0.17750,0.01312,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,repair_precision,0.48923,0.03911,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,calibration_error,0.10855,0.00171,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,bloat_index,0.35242,0.00547,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,probe_efficiency,0.69352,0.06537,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,intervention_cost,0.07027,0.00258,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,oracle_regret,0.14301,0.01227,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,deployment_risk,0.28248,0.00419,10
hidden_fixture_rate,0.6,mechanics_gap_auditor_v5,robust_utility,0.08452,0.02558,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,task_success,0.65500,0.01505,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,hidden_mechanism_f1,0.85789,0.01914,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,false_abstention,0.05750,0.01128,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,unsafe_action,0.13167,0.01718,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,repair_precision,0.59448,0.03741,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,calibration_error,0.09914,0.00166,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,bloat_index,0.11341,0.00515,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,probe_efficiency,0.98423,0.02352,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,intervention_cost,0.09037,0.00261,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,oracle_regret,0.08881,0.00765,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,deployment_risk,0.18318,0.00355,10
hidden_fixture_rate,0.6,oracle_mechanics_repair,robust_utility,0.36391,0.03493,10
hidden_fixture_rate,0.8,ensemble_variance_gate,task_success,0.31750,0.02661,10
hidden_fixture_rate,0.8,ensemble_variance_gate,hidden_mechanism_f1,0.42923,0.04542,10
hidden_fixture_rate,0.8,ensemble_variance_gate,false_abstention,0.24000,0.00968,10
hidden_fixture_rate,0.8,ensemble_variance_gate,unsafe_action,0.19583,0.01743,10
hidden_fixture_rate,0.8,ensemble_variance_gate,repair_precision,0.27472,0.08470,10
hidden_fixture_rate,0.8,ensemble_variance_gate,calibration_error,0.26318,0.00160,10
hidden_fixture_rate,0.8,ensemble_variance_gate,bloat_index,0.63498,0.00505,10
hidden_fixture_rate,0.8,ensemble_variance_gate,probe_efficiency,0.41056,0.14506,10
hidden_fixture_rate,0.8,ensemble_variance_gate,intervention_cost,0.04785,0.00179,10
hidden_fixture_rate,0.8,ensemble_variance_gate,oracle_regret,0.31367,0.00749,10
hidden_fixture_rate,0.8,ensemble_variance_gate,deployment_risk,0.40371,0.00226,10
hidden_fixture_rate,0.8,ensemble_variance_gate,robust_utility,-0.36955,0.04456,10
hidden_fixture_rate,0.8,conformal_risk_gate,task_success,0.24833,0.02120,10
hidden_fixture_rate,0.8,conformal_risk_gate,hidden_mechanism_f1,0.27983,0.02226,10
hidden_fixture_rate,0.8,conformal_risk_gate,false_abstention,0.44750,0.03231,10
hidden_fixture_rate,0.8,conformal_risk_gate,unsafe_action,0.09250,0.00665,10
hidden_fixture_rate,0.8,conformal_risk_gate,repair_precision,0.36786,0.26482,10
hidden_fixture_rate,0.8,conformal_risk_gate,calibration_error,0.30535,0.00229,10
hidden_fixture_rate,0.8,conformal_risk_gate,bloat_index,0.80892,0.00560,10
hidden_fixture_rate,0.8,conformal_risk_gate,probe_efficiency,0.43333,0.27200,10
hidden_fixture_rate,0.8,conformal_risk_gate,intervention_cost,0.06202,0.00169,10
hidden_fixture_rate,0.8,conformal_risk_gate,oracle_regret,0.42748,0.01720,10
hidden_fixture_rate,0.8,conformal_risk_gate,deployment_risk,0.40762,0.00296,10
hidden_fixture_rate,0.8,conformal_risk_gate,robust_utility,-0.50738,0.04020,10
hidden_fixture_rate,0.8,active_probe_then_plan,task_success,0.50833,0.03964,10
hidden_fixture_rate,0.8,active_probe_then_plan,hidden_mechanism_f1,0.67295,0.02249,10
hidden_fixture_rate,0.8,active_probe_then_plan,false_abstention,0.05583,0.01421,10
hidden_fixture_rate,0.8,active_probe_then_plan,unsafe_action,0.22417,0.02749,10
hidden_fixture_rate,0.8,active_probe_then_plan,repair_precision,0.54781,0.05803,10
hidden_fixture_rate,0.8,active_probe_then_plan,calibration_error,0.10466,0.00195,10
hidden_fixture_rate,0.8,active_probe_then_plan,bloat_index,0.33417,0.00683,10
hidden_fixture_rate,0.8,active_probe_then_plan,probe_efficiency,0.63757,0.04966,10
hidden_fixture_rate,0.8,active_probe_then_plan,intervention_cost,0.07896,0.00265,10
hidden_fixture_rate,0.8,active_probe_then_plan,oracle_regret,0.13687,0.00959,10
hidden_fixture_rate,0.8,active_probe_then_plan,deployment_risk,0.30462,0.00521,10
hidden_fixture_rate,0.8,active_probe_then_plan,robust_utility,0.02257,0.06799,10
hidden_fixture_rate,0.8,robust_mpc_fallback,task_success,0.51500,0.02268,10
hidden_fixture_rate,0.8,robust_mpc_fallback,hidden_mechanism_f1,0.15298,0.01945,10
hidden_fixture_rate,0.8,robust_mpc_fallback,false_abstention,0.06250,0.01404,10
hidden_fixture_rate,0.8,robust_mpc_fallback,unsafe_action,0.12250,0.01290,10
hidden_fixture_rate,0.8,robust_mpc_fallback,repair_precision,0.31667,0.20342,10
hidden_fixture_rate,0.8,robust_mpc_fallback,calibration_error,0.21172,0.00080,10
hidden_fixture_rate,0.8,robust_mpc_fallback,bloat_index,0.55948,0.00457,10
hidden_fixture_rate,0.8,robust_mpc_fallback,probe_efficiency,0.05000,0.09800,10
hidden_fixture_rate,0.8,robust_mpc_fallback,intervention_cost,0.03624,0.00126,10
hidden_fixture_rate,0.8,robust_mpc_fallback,oracle_regret,0.13461,0.01034,10
hidden_fixture_rate,0.8,robust_mpc_fallback,deployment_risk,0.28484,0.00225,10
hidden_fixture_rate,0.8,robust_mpc_fallback,robust_utility,0.10492,0.03734,10
hidden_fixture_rate,0.8,residual_dynamics_repair,task_success,0.50167,0.02493,10
hidden_fixture_rate,0.8,residual_dynamics_repair,hidden_mechanism_f1,0.53174,0.02696,10
hidden_fixture_rate,0.8,residual_dynamics_repair,false_abstention,0.05583,0.00599,10
hidden_fixture_rate,0.8,residual_dynamics_repair,unsafe_action,0.21917,0.02668,10
hidden_fixture_rate,0.8,residual_dynamics_repair,repair_precision,0.41183,0.03315,10
hidden_fixture_rate,0.8,residual_dynamics_repair,calibration_error,0.13568,0.00130,10
hidden_fixture_rate,0.8,residual_dynamics_repair,bloat_index,0.43320,0.00371,10
hidden_fixture_rate,0.8,residual_dynamics_repair,probe_efficiency,0.48637,0.06826,10
hidden_fixture_rate,0.8,residual_dynamics_repair,intervention_cost,0.05629,0.00288,10
hidden_fixture_rate,0.8,residual_dynamics_repair,oracle_regret,0.15468,0.00406,10
hidden_fixture_rate,0.8,residual_dynamics_repair,deployment_risk,0.32491,0.00288,10
hidden_fixture_rate,0.8,residual_dynamics_repair,robust_utility,-0.00633,0.05822,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,task_success,0.49500,0.04083,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.67682,0.01222,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,false_abstention,0.07500,0.01288,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,unsafe_action,0.20083,0.02170,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,repair_precision,0.48838,0.05581,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,calibration_error,0.10568,0.00129,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,bloat_index,0.35490,0.00511,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,probe_efficiency,0.66238,0.04180,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,intervention_cost,0.07132,0.00310,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,oracle_regret,0.14747,0.01041,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,deployment_risk,0.29132,0.00492,10
hidden_fixture_rate,0.8,mechanics_gap_auditor_v5,robust_utility,0.02166,0.06258,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,task_success,0.66083,0.03804,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,hidden_mechanism_f1,0.88515,0.01327,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,false_abstention,0.05083,0.01252,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,unsafe_action,0.12583,0.01985,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,repair_precision,0.65242,0.02771,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,calibration_error,0.10188,0.00112,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,bloat_index,0.10781,0.00628,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,probe_efficiency,0.97949,0.03270,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,intervention_cost,0.08953,0.00312,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,oracle_regret,0.08779,0.00950,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,deployment_risk,0.18376,0.00505,10
hidden_fixture_rate,0.8,oracle_mechanics_repair,robust_utility,0.38233,0.06226,10
hidden_fixture_rate,1.0,ensemble_variance_gate,task_success,0.31917,0.03595,10
hidden_fixture_rate,1.0,ensemble_variance_gate,hidden_mechanism_f1,0.44064,0.04050,10
hidden_fixture_rate,1.0,ensemble_variance_gate,false_abstention,0.20583,0.03194,10
hidden_fixture_rate,1.0,ensemble_variance_gate,unsafe_action,0.20000,0.02808,10
hidden_fixture_rate,1.0,ensemble_variance_gate,repair_precision,0.28278,0.09890,10
hidden_fixture_rate,1.0,ensemble_variance_gate,calibration_error,0.25619,0.00277,10
hidden_fixture_rate,1.0,ensemble_variance_gate,bloat_index,0.63814,0.00602,10
hidden_fixture_rate,1.0,ensemble_variance_gate,probe_efficiency,0.53833,0.09921,10
hidden_fixture_rate,1.0,ensemble_variance_gate,intervention_cost,0.04770,0.00280,10
hidden_fixture_rate,1.0,ensemble_variance_gate,oracle_regret,0.31611,0.01910,10
hidden_fixture_rate,1.0,ensemble_variance_gate,deployment_risk,0.41221,0.00318,10
hidden_fixture_rate,1.0,ensemble_variance_gate,robust_utility,-0.35965,0.07113,10
hidden_fixture_rate,1.0,conformal_risk_gate,task_success,0.23250,0.02452,10
hidden_fixture_rate,1.0,conformal_risk_gate,hidden_mechanism_f1,0.29650,0.02367,10
hidden_fixture_rate,1.0,conformal_risk_gate,false_abstention,0.38833,0.03437,10
hidden_fixture_rate,1.0,conformal_risk_gate,unsafe_action,0.11667,0.01089,10
hidden_fixture_rate,1.0,conformal_risk_gate,repair_precision,0.23667,0.20159,10
hidden_fixture_rate,1.0,conformal_risk_gate,calibration_error,0.29702,0.00242,10
hidden_fixture_rate,1.0,conformal_risk_gate,bloat_index,0.81139,0.00354,10
hidden_fixture_rate,1.0,conformal_risk_gate,probe_efficiency,0.23333,0.17524,10
hidden_fixture_rate,1.0,conformal_risk_gate,intervention_cost,0.06036,0.00284,10
hidden_fixture_rate,1.0,conformal_risk_gate,oracle_regret,0.42098,0.01957,10
hidden_fixture_rate,1.0,conformal_risk_gate,deployment_risk,0.41878,0.00190,10
hidden_fixture_rate,1.0,conformal_risk_gate,robust_utility,-0.52403,0.04997,10
hidden_fixture_rate,1.0,active_probe_then_plan,task_success,0.45333,0.02602,10
hidden_fixture_rate,1.0,active_probe_then_plan,hidden_mechanism_f1,0.69302,0.01947,10
hidden_fixture_rate,1.0,active_probe_then_plan,false_abstention,0.05917,0.01204,10
hidden_fixture_rate,1.0,active_probe_then_plan,unsafe_action,0.25917,0.02452,10
hidden_fixture_rate,1.0,active_probe_then_plan,repair_precision,0.54895,0.04997,10
hidden_fixture_rate,1.0,active_probe_then_plan,calibration_error,0.10311,0.00171,10
hidden_fixture_rate,1.0,active_probe_then_plan,bloat_index,0.33919,0.00550,10
hidden_fixture_rate,1.0,active_probe_then_plan,probe_efficiency,0.65540,0.04844,10
hidden_fixture_rate,1.0,active_probe_then_plan,intervention_cost,0.07940,0.00389,10
hidden_fixture_rate,1.0,active_probe_then_plan,oracle_regret,0.15775,0.00834,10
hidden_fixture_rate,1.0,active_probe_then_plan,deployment_risk,0.31596,0.00335,10
hidden_fixture_rate,1.0,active_probe_then_plan,robust_utility,-0.08862,0.05457,10
hidden_fixture_rate,1.0,robust_mpc_fallback,task_success,0.50083,0.02781,10
hidden_fixture_rate,1.0,robust_mpc_fallback,hidden_mechanism_f1,0.16378,0.03502,10
hidden_fixture_rate,1.0,robust_mpc_fallback,false_abstention,0.05917,0.01344,10
hidden_fixture_rate,1.0,robust_mpc_fallback,unsafe_action,0.14417,0.01560,10
hidden_fixture_rate,1.0,robust_mpc_fallback,repair_precision,0.05000,0.06533,10
hidden_fixture_rate,1.0,robust_mpc_fallback,calibration_error,0.20687,0.00212,10
hidden_fixture_rate,1.0,robust_mpc_fallback,bloat_index,0.56787,0.00414,10
hidden_fixture_rate,1.0,robust_mpc_fallback,probe_efficiency,0.20000,0.16003,10
hidden_fixture_rate,1.0,robust_mpc_fallback,intervention_cost,0.03619,0.00104,10
hidden_fixture_rate,1.0,robust_mpc_fallback,oracle_regret,0.14799,0.00840,10
hidden_fixture_rate,1.0,robust_mpc_fallback,deployment_risk,0.29312,0.00219,10
hidden_fixture_rate,1.0,robust_mpc_fallback,robust_utility,0.05682,0.02918,10
hidden_fixture_rate,1.0,residual_dynamics_repair,task_success,0.44083,0.02628,10
hidden_fixture_rate,1.0,residual_dynamics_repair,hidden_mechanism_f1,0.57321,0.01787,10
hidden_fixture_rate,1.0,residual_dynamics_repair,false_abstention,0.06167,0.00949,10
hidden_fixture_rate,1.0,residual_dynamics_repair,unsafe_action,0.23417,0.02044,10
hidden_fixture_rate,1.0,residual_dynamics_repair,repair_precision,0.47707,0.07472,10
hidden_fixture_rate,1.0,residual_dynamics_repair,calibration_error,0.13274,0.00133,10
hidden_fixture_rate,1.0,residual_dynamics_repair,bloat_index,0.43075,0.00444,10
hidden_fixture_rate,1.0,residual_dynamics_repair,probe_efficiency,0.52715,0.08927,10
hidden_fixture_rate,1.0,residual_dynamics_repair,intervention_cost,0.05767,0.00199,10
hidden_fixture_rate,1.0,residual_dynamics_repair,oracle_regret,0.17255,0.01006,10
hidden_fixture_rate,1.0,residual_dynamics_repair,deployment_risk,0.33092,0.00417,10
hidden_fixture_rate,1.0,residual_dynamics_repair,robust_utility,-0.09634,0.05351,10
hidden_fixture_rate,1.0,mechanics_gap_auditor_v5,task_success,0.48250,0.02582,10
