split,method,seed,rows,task_success,hidden_mechanism_f1,false_abstention,unsafe_action,repair_precision,calibration_error,bloat_index,probe_efficiency,intervention_cost,oracle_regret,deployment_risk,robust_utility
nominal_noise,bayesian_model_expansion,3,192,0.72917,0.27523,0.06771,0.06771,0.12500,0.18441,0.36674,0.78947,0.05572,0.05136,0.23428,0.47043
nominal_noise,bayesian_model_expansion,4,192,0.65625,0.18018,0.08333,0.08854,0.04478,0.18843,0.37824,0.40000,0.06088,0.06350,0.24039,0.35411
nominal_noise,bayesian_model_expansion,5,192,0.71354,0.28283,0.04688,0.06771,0.16393,0.18349,0.36472,0.52174,0.05749,0.03726,0.23151,0.47053
nominal_noise,bayesian_model_expansion,6,192,0.70833,0.19231,0.08854,0.06771,0.10204,0.18802,0.37760,0.45833,0.05755,0.06430,0.23543,0.43078
nominal_noise,bayesian_model_expansion,7,192,0.69271,0.20870,0.10417,0.05729,0.10938,0.18887,0.37224,0.56522,0.06301,0.07028,0.23677,0.41820
nominal_noise,bayesian_model_expansion,8,192,0.68750,0.25000,0.08333,0.06771,0.06897,0.18656,0.36751,0.62500,0.05619,0.06089,0.23374,0.41708
nominal_noise,bayesian_model_expansion,9,192,0.70312,0.20619,0.07292,0.06250,0.06383,0.18704,0.37155,0.59091,0.05473,0.05222,0.23487,0.44714
nominal_noise,conformal_risk_gate,0,192,0.39062,0.30000,0.42708,0.01042,0.00000,0.34031,0.68798,0.00000,0.05662,0.27217,0.29445,-0.14781
nominal_noise,conformal_risk_gate,1,192,0.45833,0.21429,0.44792,0.00521,0.00000,0.34303,0.68644,0.00000,0.05875,0.28156,0.29308,-0.08744
nominal_noise,conformal_risk_gate,2,192,0.52083,0.20833,0.36979,0.01042,0.14286,0.33590,0.68358,0.66667,0.05438,0.23699,0.29242,0.02596
nominal_noise,conformal_risk_gate,3,192,0.40625,0.17391,0.40104,0.00000,1.00000,0.34055,0.68983,0.00000,0.05406,0.25497,0.29372,-0.09941
nominal_noise,conformal_risk_gate,4,192,0.40104,0.07692,0.45312,0.00521,0.20000,0.34222,0.69567,0.00000,0.05948,0.28775,0.29635,-0.15268
nominal_noise,conformal_risk_gate,5,192,0.42708,0.21277,0.44271,0.00000,0.25000,0.33977,0.68057,0.00000,0.05834,0.27703,0.29052,-0.10603
nominal_noise,conformal_risk_gate,6,192,0.45833,0.07692,0.43229,0.02083,0.00000,0.34269,0.69486,0.00000,0.05735,0.27673,0.29770,-0.09968
nominal_noise,conformal_risk_gate,7,192,0.45833,0.07843,0.41667,0.00521,0.00000,0.34037,0.68795,1.00000,0.05750,0.26488,0.29535,-0.06590
nominal_noise,conformal_risk_gate,8,192,0.39583,0.07843,0.42708,0.02083,0.00000,0.34219,0.69166,0.50000,0.05724,0.27167,0.29433,-0.15663
nominal_noise,conformal_risk_gate,9,192,0.47396,0.04444,0.39583,0.00521,0.00000,0.33797,0.68393,0.33333,0.05615,0.25071,0.29366,-0.03296
nominal_noise,ensemble_variance_gate,0,192,0.53646,0.14815,0.25000,0.06771,0.06667,0.30463,0.53824,0.00000,0.04763,0.17723,0.29592,0.09362
nominal_noise,ensemble_variance_gate,1,192,0.55729,0.19718,0.21354,0.09896,0.00000,0.30328,0.52801,0.60000,0.04346,0.15693,0.29121,0.10513
nominal_noise,ensemble_variance_gate,2,192,0.55729,0.24615,0.22396,0.07292,0.00000,0.30095,0.53034,0.66667,0.04320,0.16087,0.29148,0.13066
nominal_noise,ensemble_variance_gate,3,192,0.48438,0.22785,0.25521,0.06771,0.16667,0.30289,0.53065,0.40000,0.04711,0.17937,0.29407,0.04052
nominal_noise,ensemble_variance_gate,4,192,0.51562,0.28571,0.25000,0.06250,0.00000,0.30261,0.53082,0.50000,0.04654,0.17721,0.29419,0.08173
nominal_noise,ensemble_variance_gate,5,192,0.57812,0.18462,0.21354,0.05729,0.00000,0.30110,0.52369,0.14286,0.04378,0.15208,0.29232,0.18134
nominal_noise,ensemble_variance_gate,6,192,0.48958,0.09639,0.27604,0.04688,0.12500,0.30804,0.53812,0.60000,0.04753,0.18870,0.29621,0.05597
nominal_noise,ensemble_variance_gate,7,192,0.60938,0.27027,0.19271,0.07292,0.07692,0.30241,0.52802,0.33333,0.04149,0.14425,0.29487,0.20548
nominal_noise,ensemble_variance_gate,8,192,0.49479,0.12698,0.26562,0.07292,0.00000,0.30578,0.53523,0.20000,0.04576,0.18570,0.29299,0.03604
nominal_noise,ensemble_variance_gate,9,192,0.48958,0.32500,0.29688,0.06771,0.00000,0.30644,0.52974,0.33333,0.04732,0.20253,0.29101,0.01675
nominal_noise,epistemic_ensemble_planner,0,192,0.68750,0.28571,0.08333,0.07812,0.07143,0.24184,0.45956,0.55556,0.03766,0.06766,0.26230,0.38117
nominal_noise,epistemic_ensemble_planner,1,192,0.66146,0.21978,0.09375,0.09375,0.12500,0.24452,0.45242,0.85714,0.04068,0.07270,0.26346,0.32967
nominal_noise,epistemic_ensemble_planner,2,192,0.63021,0.15584,0.12500,0.07292,0.00000,0.24334,0.46226,0.44444,0.04318,0.09090,0.26642,0.29866
nominal_noise,epistemic_ensemble_planner,3,192,0.69271,0.21359,0.11979,0.03646,0.03448,0.24428,0.45988,0.83333,0.04386,0.08449,0.26536,0.41241
nominal_noise,epistemic_ensemble_planner,4,192,0.60417,0.29412,0.15625,0.05729,0.06250,0.24583,0.46192,0.50000,0.04178,0.10848,0.26749,0.27072
nominal_noise,epistemic_ensemble_planner,5,192,0.70833,0.20253,0.07812,0.07812,0.11111,0.23975,0.45186,0.26667,0.04412,0.06262,0.25967,0.40670
nominal_noise,epistemic_ensemble_planner,6,192,0.61458,0.23529,0.11979,0.10417,0.04000,0.24381,0.46297,0.26667,0.04683,0.09102,0.26542,0.24489
nominal_noise,epistemic_ensemble_planner,7,192,0.60938,0.26667,0.12500,0.09375,0.05263,0.24476,0.46191,0.50000,0.04396,0.09286,0.26476,0.25075
nominal_noise,epistemic_ensemble_planner,8,192,0.65625,0.21053,0.11979,0.06771,0.09091,0.24419,0.45731,0.55556,0.04308,0.08593,0.26043,0.33721
nominal_noise,epistemic_ensemble_planner,9,192,0.66146,0.19178,0.11979,0.05208,0.06667,0.24369,0.45801,0.40000,0.03901,0.08426,0.26072,0.36380
nominal_noise,mc_dropout_uncertainty,0,192,0.55729,0.20513,0.22917,0.10417,0.14286,0.39030,0.62560,0.50000,0.04393,0.17449,0.33329,0.05621
nominal_noise,mc_dropout_uncertainty,1,192,0.56250,0.26866,0.16667,0.08854,0.00000,0.38411,0.61007,0.37500,0.04143,0.13319,0.32806,0.13281
nominal_noise,mc_dropout_uncertainty,2,192,0.47396,0.10169,0.24479,0.07812,0.00000,0.38968,0.62354,0.00000,0.04487,0.18078,0.33249,-0.00416
nominal_noise,mc_dropout_uncertainty,3,192,0.55729,0.24000,0.18750,0.09896,0.06250,0.38674,0.61358,0.60000,0.04294,0.14932,0.33125,0.09648
nominal_noise,mc_dropout_uncertainty,4,192,0.56771,0.25641,0.17188,0.07812,0.00000,0.38327,0.61970,0.36364,0.04263,0.13758,0.33128,0.14364
nominal_noise,mc_dropout_uncertainty,5,192,0.53125,0.14706,0.19792,0.09375,0.12500,0.38707,0.61412,0.00000,0.04284,0.15318,0.33011,0.07041
nominal_noise,mc_dropout_uncertainty,6,192,0.56250,0.16438,0.20312,0.05208,0.00000,0.38841,0.62801,0.66667,0.04201,0.15409,0.33474,0.14736
nominal_noise,mc_dropout_uncertainty,7,192,0.53125,0.18421,0.21354,0.06771,0.20000,0.38794,0.62003,0.40000,0.04315,0.16106,0.33085,0.09062
nominal_noise,mc_dropout_uncertainty,8,192,0.55729,0.23377,0.17188,0.03646,0.06667,0.38333,0.61045,0.33333,0.04185,0.13116,0.32865,0.19103
nominal_noise,mc_dropout_uncertainty,9,192,0.59896,0.21538,0.17188,0.08333,0.00000,0.38446,0.61108,0.40000,0.03982,0.13744,0.32858,0.17176
nominal_noise,mean_world_model_mpc,0,192,0.64062,0.00000,0.01042,0.13021,0.00000,0.13952,0.24442,0.00000,0.02177,0.04690,0.22289,0.37667
nominal_noise,mean_world_model_mpc,1,192,0.70833,0.13793,0.03646,0.10938,1.00000,0.14178,0.23793,0.00000,0.02370,0.05722,0.21820,0.45525
nominal_noise,mean_world_model_mpc,2,192,0.69271,0.06897,0.01562,0.09896,0.00000,0.14144,0.23835,0.00000,0.02203,0.04546,0.22062,0.46773
nominal_noise,mean_world_model_mpc,3,192,0.68229,0.12500,0.04167,0.10417,0.00000,0.14029,0.23774,0.00000,0.02333,0.06199,0.22152,0.43141
nominal_noise,mean_world_model_mpc,4,192,0.65625,0.05128,0.04167,0.11979,0.00000,0.13881,0.24187,0.00000,0.02458,0.06416,0.22344,0.38330
nominal_noise,mean_world_model_mpc,5,192,0.64062,0.07692,0.02604,0.10938,0.00000,0.13979,0.23553,0.00000,0.02302,0.05139,0.21965,0.39575
nominal_noise,mean_world_model_mpc,6,192,0.62500,0.11429,0.01562,0.10938,0.00000,0.13826,0.23717,0.00000,0.02187,0.04749,0.22053,0.38647
nominal_noise,mean_world_model_mpc,7,192,0.67708,0.06452,0.00521,0.12500,0.00000,0.13776,0.23492,0.00000,0.02073,0.04317,0.22002,0.42665
nominal_noise,mean_world_model_mpc,8,192,0.66146,0.06897,0.04167,0.14583,0.00000,0.13990,0.23509,0.00000,0.02443,0.06594,0.22047,0.35710
nominal_noise,mean_world_model_mpc,9,192,0.67708,0.00000,0.02083,0.11979,0.00000,0.13820,0.23613,0.00000,0.02167,0.05028,0.21807,0.42229
nominal_noise,mechanics_gap_auditor_v5,0,192,0.75000,0.21429,0.03646,0.07812,0.10145,0.13232,0.29696,0.73333,0.07037,0.03073,0.21128,0.51644
nominal_noise,mechanics_gap_auditor_v5,1,192,0.70312,0.19835,0.05729,0.07812,0.09524,0.13193,0.29744,0.74194,0.06360,0.04397,0.20892,0.45626
nominal_noise,mechanics_gap_auditor_v5,2,192,0.72396,0.15789,0.04167,0.09896,0.07895,0.12889,0.29816,0.52941,0.06782,0.03727,0.21053,0.45955
nominal_noise,mechanics_gap_auditor_v5,3,192,0.72917,0.24779,0.06250,0.07292,0.08696,0.13081,0.29935,0.72414,0.06496,0.04757,0.20922,0.48388
nominal_noise,mechanics_gap_auditor_v5,4,192,0.72396,0.30534,0.05208,0.05729,0.14286,0.13033,0.29422,0.61111,0.06553,0.03992,0.20744,0.50759
nominal_noise,mechanics_gap_auditor_v5,5,192,0.68229,0.18033,0.06771,0.06250,0.04918,0.13286,0.29999,0.51429,0.06569,0.04784,0.21203,0.44716
nominal_noise,mechanics_gap_auditor_v5,6,192,0.68229,0.29268,0.05729,0.05729,0.08219,0.13184,0.29715,0.69697,0.06766,0.04127,0.21202,0.46147
nominal_noise,mechanics_gap_auditor_v5,7,192,0.75521,0.24806,0.02083,0.06250,0.12658,0.12833,0.28798,0.62963,0.06381,0.02159,0.20787,0.55694
nominal_noise,mechanics_gap_auditor_v5,8,192,0.77083,0.24427,0.05208,0.04167,0.10294,0.13055,0.29304,0.65789,0.06803,0.03515,0.20917,0.57567
nominal_noise,mechanics_gap_auditor_v5,9,192,0.70833,0.20183,0.05729,0.07812,0.09836,0.13311,0.29521,0.51724,0.06204,0.04368,0.20817,0.46273
nominal_noise,oracle_full_state_policy,0,192,0.80208,0.31000,0.01042,0.05208,0.13559,0.04504,0.06832,1.00000,0.08783,0.01112,0.11636,0.68006
nominal_noise,oracle_full_state_policy,1,192,0.78646,0.24000,0.00521,0.06771,0.09890,0.04633,0.06895,1.00000,0.08757,0.00944,0.11924,0.64791
nominal_noise,oracle_full_state_policy,2,192,0.79688,0.23645,0.02083,0.07292,0.11299,0.04640,0.07118,1.00000,0.08772,0.01873,0.11997,0.63992
nominal_noise,oracle_full_state_policy,3,192,0.76562,0.28155,0.02083,0.05208,0.11446,0.04620,0.07121,1.00000,0.08475,0.01685,0.11726,0.63651
nominal_noise,oracle_full_state_policy,4,192,0.81250,0.29108,0.01562,0.07292,0.14286,0.04707,0.07012,1.00000,0.08574,0.01561,0.11818,0.66022
nominal_noise,oracle_full_state_policy,5,192,0.75000,0.23645,0.01042,0.05729,0.06704,0.04570,0.07171,1.00000,0.08751,0.01217,0.11994,0.62014
nominal_noise,oracle_full_state_policy,6,192,0.80729,0.29126,0.03646,0.05729,0.13714,0.04721,0.06871,1.00000,0.08882,0.02518,0.11781,0.66028
nominal_noise,oracle_full_state_policy,7,192,0.76042,0.28856,0.03125,0.05208,0.10000,0.04707,0.07325,1.00000,0.08637,0.02331,0.11864,0.62261
nominal_noise,oracle_full_state_policy,8,192,0.78646,0.22111,0.00521,0.03646,0.08475,0.04665,0.07344,1.00000,0.08788,0.00706,0.12243,0.68668
nominal_noise,oracle_full_state_policy,9,192,0.71354,0.22335,0.03646,0.06771,0.11765,0.04697,0.07168,1.00000,0.08585,0.02578,0.11799,0.55336
nominal_noise,oracle_mechanics_repair,0,192,0.79167,0.24468,0.01042,0.04688,0.14094,0.07351,0.12192,0.96667,0.08806,0.01060,0.14824,0.66130
nominal_noise,oracle_mechanics_repair,1,192,0.76562,0.24176,0.02083,0.09375,0.10345,0.07340,0.12242,0.96000,0.08530,0.02020,0.15123,0.56840
nominal_noise,oracle_mechanics_repair,2,192,0.78646,0.24044,0.03125,0.07812,0.12587,0.07574,0.12435,1.00000,0.08691,0.02619,0.14937,0.60032
nominal_noise,oracle_mechanics_repair,3,192,0.77604,0.25131,0.02083,0.10417,0.12766,0.07259,0.11840,0.94286,0.08874,0.02246,0.14637,0.56480
nominal_noise,oracle_mechanics_repair,4,192,0.79167,0.31683,0.03125,0.06250,0.14474,0.07516,0.11417,1.00000,0.09160,0.02520,0.14741,0.62686
nominal_noise,oracle_mechanics_repair,5,192,0.77083,0.25275,0.02083,0.07292,0.08333,0.07477,0.11870,0.90625,0.09202,0.01952,0.15043,0.59885
nominal_noise,oracle_mechanics_repair,6,192,0.71875,0.30108,0.01042,0.10417,0.12338,0.07387,0.11781,0.96000,0.08728,0.01679,0.14993,0.51538
nominal_noise,oracle_mechanics_repair,7,192,0.78125,0.29167,0.01042,0.07812,0.12903,0.07275,0.11415,0.96154,0.08806,0.01252,0.14805,0.61313
nominal_noise,oracle_mechanics_repair,8,192,0.75000,0.20994,0.01562,0.06771,0.07792,0.07396,0.12529,1.00000,0.09004,0.01718,0.15278,0.58671
nominal_noise,oracle_mechanics_repair,9,192,0.76042,0.21111,0.01042,0.09375,0.09150,0.07366,0.12610,0.90323,0.08978,0.01463,0.15054,0.56792
nominal_noise,residual_dynamics_repair,0,192,0.72396,0.28866,0.03125,0.10417,0.07246,0.16925,0.34889,0.70588,0.05593,0.03504,0.23584,0.44833
nominal_noise,residual_dynamics_repair,1,192,0.69271,0.18391,0.05208,0.13021,0.07353,0.17221,0.34943,0.58824,0.05729,0.04861,0.23322,0.36846
nominal_noise,residual_dynamics_repair,2,192,0.75000,0.18557,0.03646,0.08333,0.06250,0.17069,0.35049,0.44828,0.06041,0.03398,0.23484,0.49667
nominal_noise,residual_dynamics_repair,3,192,0.67188,0.19277,0.06771,0.06771,0.01818,0.17459,0.36021,0.36842,0.05541,0.05207,0.23948,0.41475
nominal_noise,residual_dynamics_repair,4,192,0.73438,0.23077,0.03646,0.09375,0.08861,0.17164,0.35377,0.57692,0.06369,0.03747,0.23829,0.46448
nominal_noise,residual_dynamics_repair,5,192,0.77604,0.17582,0.03125,0.05729,0.01667,0.16943,0.35206,0.68421,0.05406,0.02933,0.23824,0.56129
nominal_noise,residual_dynamics_repair,6,192,0.70833,0.29213,0.07812,0.09375,0.07547,0.17408,0.35167,0.38462,0.05281,0.06072,0.23378,0.41330
nominal_noise,residual_dynamics_repair,7,192,0.70312,0.22000,0.04167,0.06250,0.03636,0.17057,0.35049,0.40000,0.05145,0.03731,0.23440,0.47486
nominal_noise,residual_dynamics_repair,8,192,0.73958,0.36364,0.08333,0.04688,0.09231,0.17383,0.34259,0.31250,0.05838,0.05807,0.23110,0.50275
nominal_noise,residual_dynamics_repair,9,192,0.80208,0.30612,0.02604,0.07292,0.06154,0.16628,0.34244,0.66667,0.05333,0.02807,0.23247,0.57364
nominal_noise,robust_mpc_fallback,0,192,0.80729,0.24390,0.03646,0.00000,0.00000,0.24573,0.43829,0.00000,0.03444,0.02166,0.19964,0.64740
nominal_noise,robust_mpc_fallback,1,192,0.81250,0.07143,0.03125,0.00000,0.00000,0.24343,0.42618,0.00000,0.03121,0.01816,0.19537,0.66095
nominal_noise,robust_mpc_fallback,2,192,0.78646,0.19355,0.03125,0.00000,0.00000,0.24482,0.42677,0.00000,0.03121,0.01899,0.19754,0.63437
nominal_noise,robust_mpc_fallback,3,192,0.86458,0.06250,0.02604,0.00521,0.00000,0.24441,0.42812,0.00000,0.03220,0.01725,0.19745,0.70841
nominal_noise,robust_mpc_fallback,4,192,0.79688,0.23256,0.02604,0.00000,0.00000,0.24479,0.42944,0.00000,0.03126,0.01668,0.20000,0.64740
nominal_noise,robust_mpc_fallback,5,192,0.83333,0.05882,0.03125,0.00000,0.00000,0.24469,0.42906,0.00000,0.03184,0.01855,0.19739,0.68060
nominal_noise,robust_mpc_fallback,6,192,0.79167,0.19512,0.04688,0.00000,0.00000,0.24618,0.43010,0.00000,0.03403,0.02736,0.19785,0.62694
nominal_noise,robust_mpc_fallback,7,192,0.81771,0.12121,0.02083,0.00000,0.00000,0.24305,0.42753,0.00000,0.03069,0.01319,0.19600,0.67287
nominal_noise,robust_mpc_fallback,8,192,0.79688,0.12500,0.03646,0.00521,0.00000,0.24600,0.42675,0.33333,0.03366,0.02215,0.19540,0.63373
nominal_noise,robust_mpc_fallback,9,192,0.81250,0.07143,0.02604,0.00000,0.00000,0.24329,0.42690,0.33333,0.03189,0.01602,0.19630,0.66383
nominal_noise,uncertainty_bloat_audit_v4,0,192,0.71875,0.27660,0.03125,0.09375,0.03448,0.18921,0.45465,0.35714,0.04053,0.03978,0.27483,0.42933
nominal_noise,uncertainty_bloat_audit_v4,1,192,0.66667,0.22535,0.07812,0.10938,0.10345,0.19103,0.45306,0.23077,0.04381,0.06834,0.27191,0.32317
nominal_noise,uncertainty_bloat_audit_v4,2,192,0.68229,0.20225,0.05208,0.11979,0.05882,0.19016,0.45127,0.41667,0.04282,0.05441,0.27227,0.34457
nominal_noise,uncertainty_bloat_audit_v4,3,192,0.63542,0.29885,0.02604,0.13021,0.07407,0.18907,0.45094,0.46154,0.03901,0.04226,0.27317,0.30317
nominal_noise,uncertainty_bloat_audit_v4,4,192,0.69792,0.27907,0.04688,0.06771,0.12121,0.19010,0.45539,0.18750,0.04396,0.04740,0.27423,0.42928
nominal_noise,uncertainty_bloat_audit_v4,5,192,0.67188,0.28947,0.03646,0.09896,0.05556,0.18707,0.44831,0.52381,0.04641,0.04271,0.27211,0.37218
nominal_noise,uncertainty_bloat_audit_v4,6,192,0.67708,0.24176,0.04167,0.13542,0.05128,0.18847,0.44970,0.42105,0.04683,0.05139,0.27502,0.32504
nominal_noise,uncertainty_bloat_audit_v4,7,192,0.68229,0.25882,0.06250,0.09375,0.06897,0.18944,0.45505,0.44444,0.04068,0.05923,0.27455,0.36989
nominal_noise,uncertainty_bloat_audit_v4,8,192,0.64583,0.22222,0.04688,0.08333,0.10526,0.19088,0.45256,0.53333,0.04506,0.04794,0.27419,0.35787
nominal_noise,uncertainty_bloat_audit_v4,9,192,0.69792,0.18824,0.02083,0.12500,0.02041,0.18738,0.44701,0.66667,0.04641,0.03755,0.27560,0.37538
sensor_dropout_ambiguity,active_probe_then_plan,0,192,0.63542,0.45963,0.04167,0.15104,0.14815,0.12232,0.31295,0.49206,0.07274,0.06311,0.24762,0.28856
sensor_dropout_ambiguity,active_probe_then_plan,1,192,0.67708,0.47205,0.03646,0.11979,0.28070,0.12340,0.30635,0.55000,0.07185,0.05858,0.24127,0.37580
sensor_dropout_ambiguity,active_probe_then_plan,2,192,0.68229,0.55484,0.05208,0.10938,0.25806,0.12176,0.29651,0.50000,0.08123,0.06225,0.23686,0.38511
sensor_dropout_ambiguity,active_probe_then_plan,3,192,0.68229,0.44000,0.04688,0.11979,0.23881,0.12554,0.31014,0.55556,0.07300,0.06173,0.24178,0.37348
sensor_dropout_ambiguity,active_probe_then_plan,4,192,0.63021,0.46061,0.02604,0.16146,0.14706,0.12173,0.31212,0.55224,0.07774,0.05545,0.24896,0.27944
sensor_dropout_ambiguity,active_probe_then_plan,5,192,0.68229,0.40000,0.03125,0.11458,0.31373,0.12193,0.31800,0.49315,0.07566,0.05280,0.24703,0.38799
sensor_dropout_ambiguity,active_probe_then_plan,6,192,0.65104,0.46341,0.02604,0.14062,0.16667,0.12342,0.30849,0.58824,0.07383,0.05333,0.24576,0.32954
sensor_dropout_ambiguity,active_probe_then_plan,7,192,0.66667,0.47742,0.02083,0.16146,0.17188,0.12182,0.31515,0.51515,0.07560,0.05351,0.24775,0.31895
sensor_dropout_ambiguity,active_probe_then_plan,8,192,0.70833,0.47368,0.03125,0.12500,0.20000,0.12097,0.30910,0.52174,0.07503,0.05237,0.24390,0.40390
sensor_dropout_ambiguity,active_probe_then_plan,9,192,0.65625,0.53714,0.04688,0.15104,0.28333,0.12031,0.30813,0.49275,0.07784,0.06616,0.24597,0.30539
sensor_dropout_ambiguity,bayesian_model_expansion,0,192,0.61979,0.42667,0.10938,0.10938,0.21739,0.18295,0.41069,0.55000,0.05640,0.10108,0.25901,0.25533
sensor_dropout_ambiguity,bayesian_model_expansion,1,192,0.67188,0.43243,0.13021,0.06250,0.20000,0.18471,0.41922,0.59091,0.05713,0.10935,0.26480,0.35029
sensor_dropout_ambiguity,bayesian_model_expansion,2,192,0.59375,0.49032,0.13021,0.11458,0.20690,0.18358,0.40173,0.64000,0.06416,0.11117,0.25572,0.20888
sensor_dropout_ambiguity,bayesian_model_expansion,3,192,0.63542,0.50314,0.06250,0.14062,0.16000,0.17990,0.39985,0.57143,0.05437,0.07664,0.25492,0.26767
sensor_dropout_ambiguity,bayesian_model_expansion,4,192,0.63021,0.47059,0.10938,0.09896,0.12766,0.18351,0.41477,0.59091,0.05765,0.10270,0.26277,0.27649
sensor_dropout_ambiguity,bayesian_model_expansion,5,192,0.57812,0.55422,0.10938,0.13542,0.24528,0.18025,0.40742,0.60870,0.05999,0.10648,0.25959,0.17844
sensor_dropout_ambiguity,bayesian_model_expansion,6,192,0.71354,0.36090,0.08854,0.07292,0.23529,0.18192,0.41354,0.68750,0.05442,0.08393,0.25959,0.41158
sensor_dropout_ambiguity,bayesian_model_expansion,7,192,0.69792,0.47799,0.09375,0.08333,0.25455,0.17862,0.40661,0.57143,0.05515,0.09158,0.25794,0.37885
sensor_dropout_ambiguity,bayesian_model_expansion,8,192,0.66667,0.43902,0.09896,0.08333,0.30769,0.18118,0.40130,0.56522,0.05885,0.09125,0.25297,0.34571
sensor_dropout_ambiguity,bayesian_model_expansion,9,192,0.61458,0.46341,0.10938,0.11979,0.19298,0.18057,0.41408,0.50000,0.06171,0.10587,0.26370,0.23230
sensor_dropout_ambiguity,conformal_risk_gate,0,192,0.42188,0.22472,0.41146,0.03646,0.00000,0.33472,0.74018,1.00000,0.05490,0.29885,0.32787,-0.16815
sensor_dropout_ambiguity,conformal_risk_gate,1,192,0.37500,0.17978,0.44792,0.03125,0.00000,0.33913,0.74827,0.00000,0.05750,0.31981,0.33000,-0.23745
sensor_dropout_ambiguity,conformal_risk_gate,2,192,0.37500,0.10000,0.45312,0.01562,0.00000,0.33957,0.74602,0.00000,0.05776,0.31870,0.32797,-0.21922
sensor_dropout_ambiguity,conformal_risk_gate,3,192,0.35417,0.22472,0.48438,0.03646,0.00000,0.34192,0.74452,0.50000,0.06276,0.33800,0.32798,-0.29003
sensor_dropout_ambiguity,conformal_risk_gate,4,192,0.40104,0.19780,0.38542,0.06250,0.00000,0.33527,0.74220,0.00000,0.05297,0.28727,0.32714,-0.20456
sensor_dropout_ambiguity,conformal_risk_gate,5,192,0.37500,0.28302,0.41146,0.03125,0.00000,0.33551,0.74585,0.00000,0.05568,0.30098,0.33154,-0.21132
sensor_dropout_ambiguity,conformal_risk_gate,6,192,0.40625,0.21429,0.44271,0.02083,0.00000,0.33718,0.74158,0.50000,0.05849,0.31303,0.32385,-0.18623
sensor_dropout_ambiguity,conformal_risk_gate,7,192,0.43750,0.12371,0.36979,0.02083,0.00000,0.33319,0.74350,0.00000,0.05250,0.27363,0.33100,-0.10306
sensor_dropout_ambiguity,conformal_risk_gate,8,192,0.36979,0.23913,0.45833,0.04688,0.00000,0.33822,0.74043,0.00000,0.06021,0.32574,0.32709,-0.26822
sensor_dropout_ambiguity,conformal_risk_gate,9,192,0.40625,0.18182,0.44271,0.03125,0.00000,0.33998,0.75103,0.00000,0.05693,0.32044,0.33482,-0.20474
sensor_dropout_ambiguity,ensemble_variance_gate,0,192,0.51562,0.25862,0.23438,0.08854,0.11111,0.29881,0.58210,0.25000,0.04404,0.20249,0.32693,0.03128
sensor_dropout_ambiguity,ensemble_variance_gate,1,192,0.51042,0.27778,0.21875,0.09375,0.14286,0.29785,0.58226,0.16667,0.04310,0.19350,0.32639,0.03090
sensor_dropout_ambiguity,ensemble_variance_gate,2,192,0.52083,0.37500,0.23438,0.06771,0.33333,0.29959,0.57555,0.40000,0.04263,0.19733,0.32364,0.06713
sensor_dropout_ambiguity,ensemble_variance_gate,3,192,0.50521,0.30909,0.22396,0.10417,0.20000,0.29860,0.57655,1.00000,0.04102,0.19601,0.32255,0.01145
sensor_dropout_ambiguity,ensemble_variance_gate,4,192,0.53646,0.38400,0.25521,0.08333,0.22222,0.29925,0.57629,0.33333,0.04664,0.21262,0.32559,0.04548
sensor_dropout_ambiguity,ensemble_variance_gate,5,192,0.46354,0.35772,0.20312,0.10938,0.20000,0.29643,0.58233,0.14286,0.04169,0.18857,0.32553,-0.02583
sensor_dropout_ambiguity,ensemble_variance_gate,6,192,0.52604,0.28571,0.23958,0.09896,0.16667,0.29918,0.57934,0.20000,0.04820,0.20235,0.32303,0.02583
sensor_dropout_ambiguity,ensemble_variance_gate,7,192,0.53646,0.21488,0.23958,0.08333,0.00000,0.30119,0.59005,0.20000,0.04399,0.20669,0.32970,0.05218
sensor_dropout_ambiguity,ensemble_variance_gate,8,192,0.53125,0.26667,0.22917,0.07292,0.00000,0.29931,0.58267,0.00000,0.04081,0.19836,0.32656,0.07151
sensor_dropout_ambiguity,ensemble_variance_gate,9,192,0.54688,0.38095,0.28125,0.05208,0.18182,0.29955,0.58764,0.25000,0.05029,0.22717,0.33055,0.07235
sensor_dropout_ambiguity,epistemic_ensemble_planner,0,192,0.58854,0.43077,0.11458,0.12500,0.28571,0.23670,0.49986,0.26667,0.04297,0.11794,0.28996,0.17394
sensor_dropout_ambiguity,epistemic_ensemble_planner,1,192,0.61458,0.46512,0.08333,0.08854,0.15385,0.23849,0.49734,0.20000,0.03782,0.09836,0.29105,0.27079
sensor_dropout_ambiguity,epistemic_ensemble_planner,2,192,0.59375,0.32593,0.14062,0.08333,0.22222,0.24071,0.50308,0.60000,0.04396,0.12796,0.29111,0.21379
sensor_dropout_ambiguity,epistemic_ensemble_planner,3,192,0.64062,0.39062,0.10938,0.07292,0.31250,0.23853,0.49693,0.50000,0.03896,0.10858,0.28952,0.29979
sensor_dropout_ambiguity,epistemic_ensemble_planner,4,192,0.60417,0.39416,0.10938,0.10417,0.11111,0.23946,0.50316,0.28571,0.04006,0.11543,0.29428,0.21910
sensor_dropout_ambiguity,epistemic_ensemble_planner,5,192,0.58854,0.37313,0.15104,0.06771,0.26316,0.24147,0.51374,0.30000,0.04511,0.13782,0.29816,0.21564
